Time;Channel A;Channel B
(ms);(V);(V)
;;
-1.40530704;4.265267;5.13657
-1.38482704;4.353466;5.13657
-1.36434704;4.265267;5.13657
-1.34386704;4.353466;5.13657
-1.32338704;4.353466;5.13657
-1.30290704;4.265267;5.13657
-1.28242704;4.353466;5.225379
-1.26194704;4.353466;5.13657
-1.24146704;4.353466;5.225379
-1.22098704;4.353466;5.225379
-1.20050704;4.353466;5.225379
-1.18002704;4.265267;5.225379
-1.15954704;4.265267;5.225379
-1.13906704;4.353466;5.225379
-1.11858704;4.353466;5.225379
-1.09810704;4.353466;5.225379
-1.07762704;4.353466;5.225379
-1.05714704;4.353466;5.225379
-1.03666704;4.353466;5.225379
-1.01618704;4.353466;5.225379
-0.99570704;4.353466;5.313883
-0.97522704;4.353466;5.313883
-0.95474704;4.353466;5.225379
-0.93426704;4.353466;5.313883
-0.91378704;4.353466;5.313883
-0.89330704;4.353466;5.313883
-0.87282704;4.353466;5.313883
-0.85234704;4.353466;5.313883
-0.83186704;4.353466;5.313883
-0.81138704;4.353466;5.225379
-0.79090704;4.353466;5.313883
-0.77042704;4.353466;5.313883
-0.74994704;4.353466;5.313883
-0.72946704;4.353466;5.313883
-0.70898704;4.353466;5.313883
-0.68850704;4.353466;5.313883
-0.66802704;4.353466;5.313883
-0.64754704;4.353466;5.313883
-0.62706704;4.353466;5.313883
-0.60658704;4.353466;5.313883
-0.58610704;4.353466;5.313883
-0.56562704;4.353466;5.313883
-0.54514704;4.353466;5.313883
-0.52466704;4.353466;5.313883
-0.50418704;4.353466;5.313883
-0.48370704;4.353466;5.313883
-0.46322704;4.353466;5.313883
-0.44274704;4.353466;5.313883
-0.42226704;4.353466;5.313883
-0.40178704;4.441664;5.313883
-0.38130704;4.353466;5.313883
-0.36082704;4.353466;5.313883
-0.34034704;4.353466;5.313883
-0.31986704;4.353466;5.313883
-0.29938704;4.353466;5.402692
-0.27890704;4.353466;5.313883
-0.25842704;4.353466;5.402692
-0.23794704;4.441664;5.402692
-0.21746704;4.353466;5.313883
-0.19698704;4.353466;5.402692
-0.17650704;4.441664;5.402692
-0.15602704;4.353466;5.402692
-0.13554704;4.353466;5.402692
-0.11506705;4.441664;5.402692
-0.09458705;4.353466;5.402692
-0.07410705;4.353466;5.402692
-0.05362705;4.353466;5.402692
-0.03314705;4.353466;5.402692
-0.01266705;0.122074;0.257271
0.00781295;0.03387555;-0.00854518
0.02829295;0.03387555;-0.00854518
0.04877295;0.03387555;-0.00854518
0.06925295;0.03387555;-0.00854518
0.08973295;0.03387555;-0.00854518
0.11021295;0.03387555;-0.00854518
0.13069295;0.03387555;-0.00854518
0.15117295;0.03387555;0.08026368
0.17165295;-0.05432295;-0.00854518
0.19213295;0.03387555;-0.00854518
0.21261295;0.03387555;0.08026368
0.23309295;0.03387555;-0.00854518
0.25357295;0.03387555;-0.00854518
0.27405295;0.03387555;-0.00854518
