Frequency;Channel A;Channel B
(ms);(V);(V)

-15.46232438;4.44166400;3.00759900
-15.44184438;4.44166400;2.91879000
-15.42136438;4.44166400;2.91879000
-15.40088438;4.44166400;2.91879000
-15.38040438;4.44166400;2.91879000
-15.35992438;4.44166400;2.91879000
-15.33944438;4.44166400;2.91879000
-15.31896438;4.44166400;2.91879000
-15.29848438;4.44166400;2.82998100
-15.27800438;4.44166400;2.82998100
-15.25752438;4.44166400;2.82998100
-15.23704438;4.44166400;2.82998100
-15.21656438;4.44166400;2.82998100
-15.19608438;4.44166400;2.82998100
-15.17560438;4.44166400;2.82998100
-15.15512438;4.44166400;2.82998100
-15.13464438;4.44166400;2.82998100
-15.11416438;4.44166400;2.82998100
-15.09368438;4.44166400;2.82998100
-15.07320438;4.44166400;2.82998100
-15.05272438;4.44166400;2.74117300
-15.03224438;4.44166400;2.74117300
-15.01176438;4.44166400;2.74117300
-14.99128438;4.44166400;2.74117300
-14.97080438;4.44166400;2.74117300
-14.95032438;4.44166400;2.74117300
-14.92984438;4.44166400;2.74117300
-14.90936438;4.44166400;2.65266900
-14.88888438;4.44166400;2.74117300
-14.86840438;4.44166400;2.65266900
-14.84792438;4.44166400;2.65266900
-14.82744438;4.52986200;2.65266900
-14.80696438;4.52986200;2.74117300
-14.78648438;4.52986200;2.65266900
-14.76600438;4.44166400;2.65266900
-14.74552438;4.44166400;2.65266900
-14.72504438;4.44166400;2.65266900
-14.70456438;4.52986200;2.65266900
-14.68408438;4.44166400;2.65266900
-14.66360438;4.52986200;2.65266900
-14.64312438;4.52986200;2.65266900
-14.62264438;4.52986200;2.65266900
-14.60216438;4.52986200;2.65266900
-14.58168439;4.52986200;2.65266900
-14.56120439;4.44166400;2.65266900
-14.54072439;4.52986200;2.65266900
-14.52024439;4.52986200;2.65266900
-14.49976439;4.52986200;2.65266900
-14.47928439;4.52986200;2.65266900
-14.45880439;4.52986200;2.65266900
-14.43832439;4.52986200;2.74117300
-14.41784439;4.52986200;2.74117300
-14.39736439;4.52986200;2.74117300
-14.37688439;4.52986200;2.65266900
-14.35640439;4.52986200;2.74117300
-14.33592439;4.52986200;2.74117300
-14.31544439;4.52986200;2.82998100
-14.29496439;4.52986200;2.74117300
-14.27448439;4.52986200;2.82998100
-14.25400439;4.52986200;2.82998100
-14.23352439;4.52986200;2.82998100
-14.21304439;4.52986200;2.82998100
-14.19256439;4.52986200;2.82998100
-14.17208439;4.52986200;2.82998100
-14.15160439;4.52986200;2.82998100
-14.13112439;4.52986200;2.82998100
-14.11064439;4.52986200;2.82998100
-14.09016439;4.52986200;2.82998100
-14.06968439;4.52986200;2.82998100
-14.04920439;4.52986200;2.91879000
-14.02872439;4.52986200;2.91879000
-14.00824439;4.52986200;3.00759900
-13.98776439;4.52986200;3.00759900
-13.96728439;4.52986200;3.00759900
-13.94680439;4.52986200;3.00759900
-13.92632439;4.52986200;3.00759900
-13.90584439;4.52986200;3.09610300
-13.88536439;4.52986200;3.09610300
-13.86488439;4.52986200;3.09610300
-13.84440439;4.52986200;3.09610300
-13.82392439;4.52986200;3.18491200
-13.80344439;4.61775600;3.18491200
-13.78296439;4.52986200;3.18491200
-13.76248439;4.52986200;3.27372100
-13.74200439;4.61775600;3.27372100
-13.72152439;4.52986200;3.36222400
-13.70104439;4.52986200;3.36222400
-13.68056439;4.52986200;3.36222400
-13.66008439;4.52986200;3.36222400
-13.63960439;4.61775600;3.36222400
-13.61912439;4.52986200;3.45103300
-13.59864439;4.52986200;3.45103300
-13.57816439;4.52986200;3.53984200
-13.55768439;4.52986200;3.53984200
-13.53720439;4.61775600;3.53984200
-13.51672439;4.61775600;3.62834500
-13.49624439;4.52986200;3.71715500
-13.47576439;4.52986200;3.71715500
-13.45528439;4.61775600;3.71715500
-13.43480439;4.61775600;3.71715500
-13.41432439;4.61775600;3.80596300
-13.39384439;4.61775600;3.89446700
-13.37336439;4.61775600;3.89446700
-13.35288439;4.52986200;3.89446700
-13.33240439;4.61775600;3.98327600
-13.31192439;4.61775600;3.98327600
-13.29144439;4.61775600;4.07208500
-13.27096439;4.61775600;4.07208500
-13.25048439;4.61775600;4.07208500
-13.23000439;4.52986200;4.16058800
-13.20952439;4.52986200;4.16058800
-13.18904439;4.61775600;4.24939700
-13.16856439;4.61775600;4.24939700
-13.14808439;4.61775600;4.24939700
-13.12760439;4.61775600;4.33820600
-13.10712439;4.70595400;4.33820600
-13.08664439;4.61775600;4.42701500
-13.06616439;4.61775600;4.42701500
-13.04568439;4.61775600;4.42701500
-13.02520439;4.61775600;4.42701500
-13.00472439;4.70595400;4.51551900
-12.98424439;4.61775600;4.51551900
-12.96376439;4.70595400;4.60432800
-12.94328440;4.70595400;4.60432800
-12.92280440;4.70595400;4.60432800
-12.90232440;4.70595400;4.69313600
-12.88184440;4.70595400;4.69313600
-12.86136440;4.61775600;4.78164000
-12.84088440;4.70595400;4.78164000
-12.82040440;4.70595400;4.78164000
-12.79992440;4.70595400;4.78164000
-12.77944440;4.70595400;4.87044900
-12.75896440;4.70595400;4.95925800
-12.73848440;4.70595400;4.87044900
-12.71800440;4.70595400;4.95925800
-12.69752440;4.70595400;4.95925800
-12.67704440;4.70595400;5.04776100
-12.65656440;4.70595400;4.95925800
-12.63608440;4.70595400;5.04776100
-12.61560440;4.70595400;5.04776100
-12.59512440;4.70595400;5.04776100
-12.57464440;4.70595400;5.13657000
-12.55416440;4.70595400;5.13657000
-12.53368440;4.70595400;5.13657000
-12.51320440;4.70595400;5.13657000
-12.49272440;4.70595400;5.13657000
-12.47224440;4.70595400;5.13657000
-12.45176440;4.70595400;5.22537900
-12.43128440;4.70595400;5.22537900
-12.41080440;4.70595400;5.22537900
-12.39032440;4.70595400;5.22537900
-12.36984440;4.70595400;5.31388300
-12.34936440;4.70595400;5.31388300
-12.32888440;4.70595400;5.22537900
-12.30840440;4.79415300;5.31388300
-12.28792440;4.79415300;5.31388300
-12.26744440;4.70595400;5.31388300
-12.24696440;4.79415300;5.31388300
-12.22648440;4.70595400;5.31388300
-12.20600440;4.79415300;5.31388300
-12.18552440;4.79415300;5.31388300
-12.16504440;4.79415300;5.31388300
-12.14456440;4.79415300;5.31388300
-12.12408440;4.79415300;5.31388300
-12.10360440;4.79415300;5.31388300
-12.08312440;4.70595400;5.31388300
-12.06264440;4.70595400;5.31388300
-12.04216440;4.79415300;5.31388300
-12.02168440;4.79415300;5.31388300
-12.00120440;4.70595400;5.31388300
-11.98072440;4.70595400;5.31388300
-11.96024440;4.79415300;5.31388300
-11.93976440;4.79415300;5.31388300
-11.91928440;4.79415300;5.31388300
-11.89880440;4.79415300;5.31388300
-11.87832440;4.79415300;5.31388300
-11.85784440;4.79415300;5.31388300
-11.83736440;4.79415300;5.31388300
-11.81688440;4.79415300;5.31388300
-11.79640440;4.79415300;5.31388300
-11.77592440;4.79415300;5.31388300
-11.75544440;4.79415300;5.22537900
-11.73496440;4.79415300;5.31388300
-11.71448440;4.79415300;5.22537900
-11.69400440;4.79415300;5.22537900
-11.67352440;4.79415300;5.22537900
-11.65304440;4.79415300;5.13657000
-11.63256440;4.79415300;5.13657000
-11.61208440;4.79415300;5.13657000
-11.59160440;4.79415300;5.13657000
-11.57112440;4.79415300;5.13657000
-11.55064440;4.79415300;5.13657000
-11.53016440;4.79415300;5.13657000
-11.50968440;4.79415300;5.13657000
-11.48920440;4.79415300;5.13657000
-11.46872440;4.79415300;5.13657000
-11.44824440;4.79415300;5.13657000
-11.42776440;4.79415300;5.04776100
-11.40728440;4.79415300;5.13657000
-11.38680440;4.79415300;5.04776100
-11.36632440;4.79415300;5.04776100
-11.34584440;4.79415300;5.04776100
-11.32536440;4.79415300;4.95925800
-11.30488441;4.79415300;4.95925800
-11.28440441;4.79415300;4.95925800
-11.26392441;4.79415300;4.95925800
-11.24344441;4.79415300;4.87044900
-11.22296441;4.88235100;4.95925800
-11.20248441;4.79415300;4.87044900
-11.18200441;4.88235100;4.87044900
-11.16152441;4.88235100;4.78164000
-11.14104441;4.79415300;4.87044900
-11.12056441;4.88235100;4.78164000
-11.10008441;4.79415300;4.78164000
-11.07960441;4.88235100;4.78164000
-11.05912441;4.88235100;4.78164000
-11.03864441;4.88235100;4.78164000
-11.01816441;4.88235100;4.78164000
-10.99768441;4.88235100;4.69313600
-10.97720441;4.88235100;4.78164000
-10.95672441;4.88235100;4.69313600
-10.93624441;4.88235100;4.69313600
-10.91576441;4.88235100;4.69313600
-10.89528441;4.88235100;4.60432800
-10.87480441;4.88235100;4.60432800
-10.85432441;4.88235100;4.60432800
-10.83384441;4.88235100;4.60432800
-10.81336441;4.88235100;4.51551900
-10.79288441;4.88235100;4.51551900
-10.77240441;4.88235100;4.42701500
-10.75192441;4.88235100;4.51551900
-10.73144441;4.88235100;4.42701500
-10.71096441;4.88235100;4.42701500
-10.69048441;4.88235100;4.42701500
-10.67000441;4.88235100;4.42701500
-10.64952441;4.88235100;4.42701500
-10.62904441;4.88235100;4.42701500
-10.60856441;4.88235100;4.42701500
-10.58808441;4.88235100;4.33820600
-10.56760441;4.88235100;4.33820600
-10.54712441;4.88235100;4.33820600
-10.52664441;4.88235100;4.33820600
-10.50616441;4.88235100;4.33820600
-10.48568441;4.88235100;4.24939700
-10.46520441;4.88235100;4.24939700
-10.44472441;4.88235100;4.24939700
-10.42424441;4.88235100;4.24939700
-10.40376441;4.88235100;4.24939700
-10.38328441;4.88235100;4.24939700
-10.36280441;4.88235100;4.16058800
-10.34232441;4.88235100;4.16058800
-10.32184441;4.88235100;4.07208500
-10.30136441;4.88235100;4.07208500
-10.28088441;4.88235100;4.07208500
-10.26040441;4.88235100;4.07208500
-10.23992441;4.88235100;4.07208500
-10.21944441;4.88235100;4.07208500
-10.19896441;4.97055000;4.07208500
-10.17848441;4.88235100;4.07208500
-10.15800441;4.88235100;4.07208500
-10.13752441;4.88235100;4.07208500
-10.11704441;4.88235100;3.98327600
-10.09656441;4.88235100;3.98327600
-10.07608441;4.97055000;3.98327600
-10.05560441;4.88235100;3.98327600
-10.03512441;4.97055000;3.98327600
-10.01464441;4.97055000;3.98327600
-9.99416441;4.88235100;3.98327600
-9.97368441;4.97055000;3.98327600
-9.95320441;4.88235100;3.89446700
-9.93272441;4.97055000;3.89446700
-9.91224441;4.97055000;3.89446700
-9.89176441;4.88235100;3.89446700
-9.87128441;4.88235100;3.89446700
-9.85080441;4.97055000;3.89446700
-9.83032441;4.97055000;3.89446700
-9.80984441;4.88235100;3.89446700
-9.78936441;4.88235100;3.89446700
-9.76888441;4.97055000;3.89446700
-9.74840441;4.97055000;3.89446700
-9.72792441;4.97055000;3.80596300
-9.70744441;4.97055000;3.80596300
-9.68696441;4.97055000;3.89446700
-9.66648441;4.97055000;3.89446700
-9.64600442;4.97055000;3.71715500
-9.62552442;4.97055000;3.71715500
-9.60504442;4.97055000;3.71715500
-9.58456442;4.97055000;3.80596300
-9.56408442;4.97055000;3.80596300
-9.54360442;4.97055000;3.71715500
-9.52312442;4.97055000;3.71715500
-9.50264442;4.97055000;3.80596300
-9.48216442;4.97055000;3.71715500
-9.46168442;4.97055000;3.71715500
-9.44120442;4.97055000;3.80596300
-9.42072442;5.05874800;3.80596300
-9.40024442;5.05874800;3.80596300
-9.37976442;4.97055000;3.80596300
-9.35928442;5.05874800;3.80596300
-9.33880442;5.05874800;3.80596300
-9.31832442;4.97055000;3.89446700
-9.29784442;4.97055000;3.89446700
-9.27736442;5.05874800;3.89446700
-9.25688442;4.97055000;3.80596300
-9.23640442;5.05874800;3.89446700
-9.21592442;5.05874800;3.89446700
-9.19544442;5.05874800;3.89446700
-9.17496442;5.05874800;3.89446700
-9.15448442;5.05874800;3.89446700
-9.13400442;5.05874800;3.98327600
-9.11352442;5.05874800;3.98327600
-9.09304442;5.05874800;3.98327600
-9.07256442;5.05874800;3.98327600
-9.05208442;5.05874800;3.98327600
-9.03160442;5.05874800;3.98327600
-9.01112442;5.05874800;4.07208500
-8.99064442;5.05874800;4.07208500
-8.97016442;5.05874800;4.07208500
-8.94968442;5.05874800;4.07208500
-8.92920442;5.05874800;4.16058800
-8.90872442;5.05874800;4.16058800
-8.88824442;5.05874800;4.24939700
-8.86776442;5.05874800;4.24939700
-8.84728442;5.05874800;4.24939700
-8.82680442;5.05874800;4.33820600
-8.80632442;5.05874800;4.33820600
-8.78584442;5.05874800;4.33820600
-8.76536442;5.05874800;4.42701500
-8.74488442;5.05874800;4.42701500
-8.72440442;5.05874800;4.42701500
-8.70392442;5.05874800;4.51551900
-8.68344442;5.05874800;4.60432800
-8.66296442;5.05874800;4.60432800
-8.64248442;5.05874800;4.60432800
-8.62200442;5.05874800;4.69313600
-8.60152442;5.05874800;4.69313600
-8.58104442;5.05874800;4.78164000
-8.56056442;5.05874800;4.78164000
-8.54008442;5.05874800;4.78164000
-8.51960442;5.05874800;4.95925800
-8.49912442;5.05874800;4.95925800
-8.47864442;5.05874800;4.95925800
-8.45816442;5.05874800;4.95925800
-8.43768442;5.14694600;5.04776100
-8.41720442;5.05874800;5.13657000
-8.39672442;5.14694600;5.13657000
-8.37624442;5.05874800;5.22537900
-8.35576442;5.14694600;5.31388300
-8.33528442;5.14694600;5.31388300
-8.31480442;5.05874800;5.31388300
-8.29432442;5.14694600;5.40269200
-8.27384442;5.14694600;5.49150000
-8.25336442;5.14694600;5.49150000
-8.23288442;5.14694600;5.49150000
-8.21240442;5.14694600;5.58000400
-8.19192442;5.14694600;5.66881300
-8.17144442;5.14694600;5.66881300
-8.15096442;5.14694600;5.75762200
-8.13048442;5.14694600;5.84643100
-8.11000442;5.14694600;5.84643100
-8.08952442;5.14694600;5.84643100
-8.06904442;5.14694600;5.93493500
-8.04856442;5.14694600;6.02374400
-8.02808442;5.14694600;6.02374400
-8.00760443;5.14694600;6.02374400
-7.98712443;5.14694600;6.11255200
-7.96664443;5.14694600;6.20105600
-7.94616443;5.14694600;6.20105600
-7.92568443;5.14694600;6.20105600
-7.90520443;5.14694600;6.28986500
-7.88472443;5.14694600;6.37867400
-7.86424443;5.14694600;6.37867400
-7.84376443;5.14694600;6.46717700
-7.82328443;5.14694600;6.46717700
-7.80280443;5.14694600;6.55598600
-7.78232443;5.14694600;6.55598600
-7.76184443;5.14694600;6.55598600
-7.74136443;5.14694600;6.64479500
-7.72088443;5.14694600;6.73329900
-7.70040443;5.14694600;6.73329900
-7.67992443;5.14694600;6.82210800
-7.65944443;5.14694600;6.82210800
-7.63896443;5.14694600;6.82210800
-7.61848443;5.14694600;6.91091600
-7.59800443;5.14694600;6.91091600
-7.57752443;5.14694600;6.91091600
-7.55704443;5.14694600;6.91091600
-7.53656443;5.14694600;6.91091600
-7.51608443;5.14694600;6.99942000
-7.49560443;5.23514500;6.99942000
-7.47512443;5.14694600;7.08822900
-7.45464443;5.23514500;7.08822900
-7.43416443;5.23514500;7.08822900
-7.41368443;5.14694600;7.08822900
-7.39320443;5.23514500;7.17703800
-7.37272443;5.14694600;7.08822900
-7.35224443;5.23514500;7.17703800
-7.33176443;5.23514500;7.26584700
-7.31128443;5.23514500;7.26584700
-7.29080443;5.23514500;7.26584700
-7.27032443;5.23514500;7.26584700
-7.24984443;5.23514500;7.26584700
-7.22936443;5.23514500;7.26584700
-7.20888443;5.23514500;7.26584700
-7.18840443;5.23514500;7.26584700
-7.16792443;5.14694600;7.35435100
-7.14744443;5.23514500;7.26584700
-7.12696443;5.23514500;7.26584700
-7.10648443;5.23514500;7.35435100
-7.08600443;5.23514500;7.35435100
-7.06552443;5.23514500;7.35435100
-7.04504443;5.23514500;7.35435100
-7.02456443;5.23514500;7.26584700
-7.00408443;5.23514500;7.35435100
-6.98360443;5.23514500;7.35435100
-6.96312443;5.23514500;7.35435100
-6.94264443;5.23514500;7.35435100
-6.92216443;5.23514500;7.35435100
-6.90168443;5.23514500;7.35435100
-6.88120443;5.23514500;7.35435100
-6.86072443;5.23514500;7.35435100
-6.84024443;5.23514500;7.35435100
-6.81976443;5.23514500;7.35435100
-6.79928443;5.23514500;7.35435100
-6.77880443;5.23514500;7.26584700
-6.75832443;5.23514500;7.35435100
-6.73784443;5.23514500;7.35435100
-6.71736443;5.23514500;7.26584700
-6.69688443;5.23514500;7.26584700
-6.67640443;5.23514500;7.26584700
-6.65592443;5.23514500;7.26584700
-6.63544443;5.23514500;7.26584700
-6.61496443;5.23514500;7.26584700
-6.59448443;5.23514500;7.26584700
-6.57400443;5.23514500;7.26584700
-6.55352443;5.23514500;7.17703800
-6.53304443;5.23514500;7.17703800
-6.51256443;5.23514500;7.17703800
-6.49208443;5.32303900;7.17703800
-6.47160443;5.23514500;7.17703800
-6.45112443;5.23514500;7.08822900
-6.43064443;5.32303900;7.08822900
-6.41016443;5.23514500;7.08822900
-6.38968443;5.32303900;7.08822900
-6.36920444;5.23514500;7.08822900
-6.34872444;5.23514500;6.99942000
-6.32824444;5.23514500;6.99942000
-6.30776444;5.23514500;6.99942000
-6.28728444;5.32303900;6.99942000
-6.26680444;5.23514500;6.91091600
-6.24632444;5.23514500;6.91091600
-6.22584444;5.23514500;6.91091600
-6.20536444;5.23514500;6.91091600
-6.18488444;5.32303900;6.91091600
-6.16440444;5.32303900;6.82210800
-6.14392444;5.23514500;6.82210800
-6.12344444;5.32303900;6.82210800
-6.10296444;5.32303900;6.73329900
-6.08248444;5.32303900;6.73329900
-6.06200444;5.32303900;6.73329900
-6.04152444;5.32303900;6.73329900
-6.02104444;5.32303900;6.73329900
-6.00056444;5.32303900;6.55598600
-5.98008444;5.32303900;6.55598600
-5.95960444;5.41123700;6.55598600
-5.93912444;5.32303900;6.55598600
-5.91864444;5.32303900;6.46717700
-5.89816444;5.41123700;6.46717700
-5.87768444;5.32303900;6.46717700
-5.85720444;5.41123700;6.46717700
-5.83672444;5.41123700;6.37867400
-5.81624444;5.41123700;6.37867400
-5.79576444;5.32303900;6.37867400
-5.77528444;5.41123700;6.37867400
-5.75480444;5.32303900;6.28986500
-5.73432444;5.32303900;6.20105600
-5.71384444;5.41123700;6.28986500
-5.69336444;5.32303900;6.20105600
-5.67288444;5.32303900;6.20105600
-5.65240444;5.32303900;6.20105600
-5.63192444;5.32303900;6.11255200
-5.61144444;5.41123700;6.11255200
-5.59096444;5.41123700;6.11255200
-5.57048444;5.41123700;6.11255200
-5.55000444;5.41123700;6.11255200
-5.52952444;5.32303900;6.02374400
-5.50904444;5.41123700;6.02374400
-5.48856444;5.41123700;6.02374400
-5.46808444;5.41123700;5.93493500
-5.44760444;5.32303900;5.93493500
-5.42712444;5.41123700;5.93493500
-5.40664444;5.41123700;5.84643100
-5.38616444;5.41123700;5.84643100
-5.36568444;5.41123700;5.84643100
-5.34520444;5.41123700;5.84643100
-5.32472444;5.41123700;5.84643100
-5.30424444;5.41123700;5.75762200
-5.28376444;5.41123700;5.66881300
-5.26328444;5.41123700;5.75762200
-5.24280444;5.41123700;5.66881300
-5.22232444;5.41123700;5.66881300
-5.20184444;5.41123700;5.66881300
-5.18136444;5.41123700;5.58000400
-5.16088444;5.41123700;5.66881300
-5.14040444;5.41123700;5.58000400
-5.11992444;5.41123700;5.58000400
-5.09944444;5.41123700;5.58000400
-5.07896444;5.49943500;5.49150000
-5.05848444;5.41123700;5.49150000
-5.03800444;5.41123700;5.49150000
-5.01752444;5.41123700;5.49150000
-4.99704444;5.49943500;5.49150000
-4.97656444;5.41123700;5.49150000
-4.95608444;5.41123700;5.49150000
-4.93560444;5.49943500;5.40269200
-4.91512444;5.41123700;5.40269200
-4.89464444;5.41123700;5.31388300
-4.87416444;5.41123700;5.40269200
-4.85368444;5.41123700;5.31388300
-4.83320444;5.49943500;5.31388300
-4.81272444;5.41123700;5.31388300
-4.79224444;5.49943500;5.31388300
-4.77176444;5.49943500;5.22537900
-4.75128444;5.49943500;5.22537900
-4.73080444;5.49943500;5.31388300
-4.71032445;5.49943500;5.22537900
-4.68984445;5.49943500;5.13657000
-4.66936445;5.41123700;5.22537900
-4.64888445;5.49943500;5.13657000
-4.62840445;5.49943500;5.22537900
-4.60792445;5.49943500;5.13657000
-4.58744445;5.49943500;5.13657000
-4.56696445;5.49943500;5.13657000
-4.54648445;5.49943500;5.13657000
-4.52600445;5.49943500;5.13657000
-4.50552445;5.49943500;5.13657000
-4.48504445;5.49943500;5.13657000
-4.46456445;5.49943500;5.13657000
-4.44408445;5.49943500;5.13657000
-4.42360445;5.49943500;5.13657000
-4.40312445;5.49943500;5.13657000
-4.38264445;5.49943500;5.13657000
-4.36216445;5.49943500;5.13657000
-4.34168445;5.49943500;5.13657000
-4.32120445;5.49943500;5.13657000
-4.30072445;5.49943500;5.13657000
-4.28024445;5.49943500;5.13657000
-4.25976445;5.49943500;5.13657000
-4.23928445;5.49943500;5.13657000
-4.21880445;5.49943500;5.13657000
-4.19832445;5.49943500;5.13657000
-4.17784445;5.49943500;5.13657000
-4.15736445;5.49943500;5.13657000
-4.13688445;5.49943500;5.13657000
-4.11640445;5.49943500;5.13657000
-4.09592445;5.49943500;5.13657000
-4.07544445;5.49943500;5.22537900
-4.05496445;5.49943500;5.22537900
-4.03448445;5.49943500;5.22537900
-4.01400445;5.49943500;5.31388300
-3.99352445;5.49943500;5.31388300
-3.97304445;5.49943500;5.31388300
-3.95256445;5.49943500;5.31388300
-3.93208445;5.49943500;5.40269200
-3.91160445;5.58763400;5.40269200
-3.89112445;5.49943500;5.40269200
-3.87064445;5.58763400;5.40269200
-3.85016445;5.49943500;5.49150000
-3.82968445;5.58763400;5.49150000
-3.80920445;5.58763400;5.49150000
-3.78872445;5.58763400;5.49150000
-3.76824445;5.58763400;5.58000400
-3.74776445;5.49943500;5.66881300
-3.72728445;5.58763400;5.66881300
-3.70680445;5.58763400;5.66881300
-3.68632445;5.58763400;5.75762200
-3.66584445;5.49943500;5.75762200
-3.64536445;5.58763400;5.84643100
-3.62488445;5.58763400;5.84643100
-3.60440445;5.58763400;5.84643100
-3.58392445;5.58763400;5.93493500
-3.56344445;5.58763400;6.02374400
-3.54296445;5.58763400;6.02374400
-3.52248445;5.58763400;6.11255200
-3.50200445;5.58763400;6.11255200
-3.48152445;5.58763400;6.20105600
-3.46104445;5.58763400;6.20105600
-3.44056445;5.58763400;6.28986500
-3.42008445;5.58763400;6.37867400
-3.39960445;5.58763400;6.37867400
-3.37912445;5.58763400;6.37867400
-3.35864445;5.58763400;6.46717700
-3.33816445;5.58763400;6.55598600
-3.31768445;5.58763400;6.55598600
-3.29720445;5.58763400;6.73329900
-3.27672445;5.58763400;6.73329900
-3.25624445;5.58763400;6.73329900
-3.23576445;5.58763400;6.91091600
-3.21528445;5.58763400;6.91091600
-3.19480445;5.58763400;6.91091600
-3.17432445;5.58763400;6.99942000
-3.15384445;5.58763400;7.17703800
-3.13336445;5.58763400;7.08822900
-3.11288445;5.58763400;7.17703800
-3.09240445;5.58763400;7.26584700
-3.07192446;5.58763400;7.35435100
-3.05144446;5.58763400;7.44315900
-3.03096446;5.58763400;7.44315900
-3.01048446;5.58763400;7.53196800
-2.99000446;5.58763400;7.53196800
-2.96952446;5.58763400;7.62047200
-2.94904446;5.58763400;7.70928000
-2.92856446;5.58763400;7.79809000
-2.90808446;5.58763400;7.79809000
-2.88760446;5.58763400;7.88659300
-2.86712446;5.58763400;7.97540200
-2.84664446;5.58763400;7.97540200
-2.82616446;5.58763400;8.06421100
-2.80568446;5.58763400;8.06421100
-2.78520446;5.58763400;8.15271500
-2.76472446;5.58763400;8.15271500
-2.74424446;5.67583200;8.24152400
-2.72376446;5.67583200;8.33033300
-2.70328446;5.58763400;8.33033300
-2.68280446;5.58763400;8.41883600
-2.66232446;5.58763400;8.50764500
-2.64184446;5.58763400;8.50764500
-2.62136446;5.67583200;8.50764500
-2.60088446;5.67583200;8.59645400
-2.58040446;5.67583200;8.68526300
-2.55992446;5.67583200;8.68526300
-2.53944446;5.67583200;8.77376700
-2.51896446;5.67583200;8.77376700
-2.49848446;5.58763400;8.86257600
-2.47800446;5.67583200;8.86257600
-2.45752446;5.67583200;8.95138400
-2.43704446;5.67583200;8.95138400
-2.41656446;5.67583200;9.03988700
-2.39608446;5.67583200;9.03988700
-2.37560446;5.67583200;9.03988700
-2.35512446;5.67583200;9.12869600
-2.33464446;5.67583200;9.12869600
-2.31416446;5.67583200;9.21750500
-2.29368446;5.67583200;9.21750500
-2.27320446;5.67583200;9.21750500
-2.25272446;5.67583200;9.21750500
-2.23224446;5.67583200;9.30600900
-2.21176446;5.67583200;9.30600900
-2.19128446;5.67583200;9.30600900
-2.17080446;5.67583200;9.39481800
-2.15032446;5.67583200;9.30600900
-2.12984446;5.67583200;9.39481800
-2.10936446;5.67583200;9.39481800
-2.08888446;5.67583200;9.48362600
-2.06840446;5.67583200;9.39481800
-2.04792446;5.67583200;9.48362600
-2.02744446;5.67583200;9.57213000
-2.00696446;5.76403100;9.57213000
-1.98648446;5.76403100;9.57213000
-1.96600446;5.76403100;9.48362600
-1.94552446;5.76403100;9.57213000
-1.92504446;5.76403100;9.57213000
-1.90456446;5.76403100;9.57213000
-1.88408446;5.76403100;9.57213000
-1.86360446;5.67583200;9.57213000
-1.84312446;5.76403100;9.57213000
-1.82264446;5.76403100;9.57213000
-1.80216446;5.76403100;9.57213000
-1.78168446;5.76403100;9.57213000
-1.76120446;5.76403100;9.57213000
-1.74072446;5.76403100;9.57213000
-1.72024446;5.76403100;9.57213000
-1.69976446;5.76403100;9.57213000
-1.67928446;5.76403100;9.57213000
-1.65880446;5.76403100;9.57213000
-1.63832446;5.76403100;9.57213000
-1.61784446;5.76403100;9.57213000
-1.59736446;5.76403100;9.48362600
-1.57688446;5.76403100;9.57213000
-1.55640446;5.76403100;9.48362600
-1.53592446;5.76403100;9.39481800
-1.51544446;5.76403100;9.39481800
-1.49496446;5.76403100;9.39481800
-1.47448446;5.76403100;9.39481800
-1.45400446;5.85223000;9.39481800
-1.43352447;5.85223000;9.39481800
-1.41304447;5.85223000;9.39481800
-1.39256447;5.85223000;9.30600900
-1.37208447;5.76403100;9.30600900
-1.35160447;5.76403100;9.30600900
-1.33112447;5.76403100;9.30600900
-1.31064447;5.76403100;9.21750500
-1.29016447;5.85223000;9.21750500
-1.26968447;5.76403100;9.21750500
-1.24920447;5.76403100;9.21750500
-1.22872447;5.85223000;9.12869600
-1.20824447;5.85223000;9.12869600
-1.18776447;5.76403100;9.12869600
-1.16728447;5.76403100;9.03988700
-1.14680447;5.85223000;9.03988700
-1.12632447;5.85223000;9.03988700
-1.10584447;5.76403100;9.03988700
-1.08536447;5.76403100;8.95138400
-1.06488447;5.76403100;8.86257600
-1.04440447;5.85223000;8.86257600
-1.02392447;5.85223000;8.86257600
-1.00344447;5.85223000;8.86257600
-0.98296447;5.76403100;8.86257600
-0.96248447;5.85223000;8.77376700
-0.94200447;5.85223000;8.68526300
-0.92152447;5.85223000;8.68526300
-0.90104447;5.85223000;8.68526300
-0.88056447;5.76403100;8.68526300
-0.86008447;5.85223000;8.59645400
-0.83960447;5.85223000;8.59645400
-0.81912447;5.85223000;8.50764500
-0.79864447;5.85223000;8.50764500
-0.77816447;5.85223000;8.50764500
-0.75768447;5.85223000;8.41883600
-0.73720447;5.85223000;8.41883600
-0.71672447;5.85223000;8.33033300
-0.69624447;5.85223000;8.33033300
-0.67576447;5.85223000;8.33033300
-0.65528447;5.85223000;8.24152400
-0.63480447;5.85223000;8.24152400
-0.61432447;5.85223000;8.15271500
-0.59384447;5.85223000;8.15271500
-0.57336447;5.85223000;8.15271500
-0.55288447;5.85223000;8.06421100
-0.53240447;5.85223000;8.06421100
-0.51192447;5.85223000;7.97540200
-0.49144447;5.85223000;7.97540200
-0.47096447;5.85223000;7.88659300
-0.45048447;5.85223000;7.97540200
-0.43000447;5.85223000;7.88659300
